      1.40000000       1.40000000       0.00000000       0.00000000       0.00000000
      1.40000000       1.90000000       0.00000000       0.00000000       0.00000000
      1.40000000       2.40000000       0.00000000       0.00000000       0.00000000
      1.40000000       2.90000000       0.00000000       0.00000000       0.00000000
      1.40000000       3.40000000       0.00000000       0.00000000       0.00000000
      1.40000000       3.90000000       0.00000000       0.00000000       0.00000000
      1.40000000       4.40000000       0.00000000       0.00000000       0.00000000
      1.40000000       4.90000000       0.00000000       0.00000000       0.00000000
      1.40000000       5.40000000       0.00000000       0.00000000       0.00000000
      1.40000000       5.90000000       0.00000000       0.00000000       0.00000000
      1.40000000       6.40000000       0.00000000       0.00000000       0.00000000
      1.40000000       6.90000000       0.00000000       0.00000000       0.00000000
      1.40000000       7.40000000       0.00000000       0.00000000       0.00000000
      1.40000000       7.90000000       0.00000000       0.00000000       0.00000000
      1.40000000       8.40000000       0.00000000       0.00000000       0.00000000
      1.40000000       8.90000000       0.00000000       0.00000000       0.00000000
      1.40000000       9.40000000       0.00000000       0.00000000       0.00000000
      1.40000000       9.90000000       0.00000000       0.00000000       0.00000000

      1.90000000       1.40000000       0.00000000       0.00000000       0.00000000
      1.90000000       1.90000000       0.00000000       0.00000000       0.00000000
      1.90000000       2.40000000       0.00000000       0.00000000       0.00000000
      1.90000000       2.90000000       0.00000000       0.00000000       0.00000000
      1.90000000       3.40000000       0.00000000       0.00000000       0.00000000
      1.90000000       3.90000000       0.00000000       0.00000000       0.00000000
      1.90000000       4.40000000       0.00000000       0.00000000       0.00000000
      1.90000000       4.90000000       0.00000000       0.00000000       0.00000000
      1.90000000       5.40000000       0.00000000       0.00000000       0.00000000
      1.90000000       5.90000000       0.00000000       0.00000000       0.00000000
      1.90000000       6.40000000       0.00000000       0.00000000       0.00000000
      1.90000000       6.90000000       0.00000000       0.00000000       0.00000000
      1.90000000       7.40000000       0.00000000       0.00000000       0.00000000
      1.90000000       7.90000000       0.00000000       0.00000000       0.00000000
      1.90000000       8.40000000       0.00000000       0.00000000       0.00000000
      1.90000000       8.90000000       0.00000000       0.00000000       0.00000000
      1.90000000       9.40000000       0.00000000       0.00000000       0.00000000
      1.90000000       9.90000000       0.00000000       0.00000000       0.00000000

      2.40000000       1.40000000       0.00000000       0.00000000       0.00000000
      2.40000000       1.90000000       0.00000000       0.00000000       0.00000000
      2.40000000       2.40000000       0.00000000       0.00000000       0.00000000
      2.40000000       2.90000000       0.00000000       0.00000000       0.00000000
      2.40000000       3.40000000       0.00000000       0.00000000       0.00000000
      2.40000000       3.90000000       0.00000000       0.00000000       0.00000000
